"item_id","item_type","name","categories","date_created"
"1650","Rebar Cutters & Benders","HK Porter Rebar Cutter and Bender","Mechanical Tools, Plumbing & Drain Cleaning","2016-07-22T12:00:14.000"
"1651","Rebar Cutters & Benders","HK Porter Rebar Cutter and Bender","Mechanical Tools, Plumbing & Drain Cleaning","2016-07-22T12:01:08.000"
"1652","Rulers","Pittsburgh Carpenter's Square, Steel, 24","Carpentry & Woodworking, Floor & Wall","2016-07-22T12:17:57.000"
"1653","Cordless Trimmers","STIHL FSE 60 540 watt Electric Grass Trimmer","Gardening & Digging","2016-07-22T12:29:33.000"
"1654","Cordless Trimmers","STIHL FSE 60 540 watt Electric Grass Trimmer","Gardening & Digging","2016-07-22T12:30:22.000"
"1655","Weeders","Wheelbarrow","Gardening & Digging","2016-07-22T14:38:09.000"
"1656","Tape Measures","DeWALT Fiberglass Long Tape","Concrete & Masonry, Floor & Wall","2016-07-22T15:22:46.000"
"1657","Extension Cords","100ft Extension Cord","Electrical, Mechanical Tools","2016-07-22T15:23:42.000"
"1658","Hand Tools","Garden Hoe","Gardening & Digging","2016-07-22T15:24:41.000"
"1659","Post Hole Digger","Razorback Professional Post Hole Digger","Gardening & Digging","2016-07-22T15:31:25.000"
"1660","Corner Clamp","Corner Clamp","Carpentry & Woodworking, Clamps","2016-07-22T15:40:26.000"
"1661","Corner Clamp","Corner Clamp","Carpentry & Woodworking, Clamps","2016-07-22T15:41:16.000"
"1662","Angle Grinder","Angle Grinder 4 1/2 inch","Power Tools","2016-07-22T15:56:00.000"
"1663","Spade Shovel","Spade Shovel","Gardening & Digging","2016-07-22T15:56:37.000"
"1664","Snow Shovel","Snow Shovel","Gardening & Digging","2016-07-22T16:07:38.000"
"1665","Square Shovel","Square Shovel","Gardening & Digging","2016-07-22T16:16:38.000"
"1666","Fence Plier","Fence Plier","Electrical, Mechanical Tools","2016-07-22T16:20:32.000"
"1667","Strippers","Wire Stripper","Electrical, Mechanical Tools","2016-07-22T16:28:10.000"
"1668","Squares","Empire Polysquare Rafter Square","Carpentry & Woodworking, Floor & Wall","2016-07-22T16:36:26.000"
"1669","Paint Scraper","Hyde Paint scraper","Carpentry & Woodworking, Floor & Wall","2016-07-22T16:54:28.000"
"1670","Back Saw","Lenox Back saw","Carpentry & Woodworking","2016-07-22T17:01:07.000"
"1671","Crosscut Saw","Crosscut Saw","Carpentry & Woodworking","2016-07-22T17:07:25.000"
"1672","Crosscut Saw","Crosscut Saw","Carpentry & Woodworking","2016-07-22T17:19:06.000"
"1673","Crosscut Saw","Crosscut Saw","Carpentry & Woodworking","2016-07-22T17:19:56.000"
"1674","Crosscut Saw","Crosscut Saw","Carpentry & Woodworking","2016-07-22T17:32:57.000"
"1675","Trowel","Concrete Trowel","Concrete & Masonry","2016-07-22T17:47:47.000"
"1676","Trowel","Concrete Trowel","Concrete & Masonry","2016-07-22T17:48:36.000"
"1677","Nail Puller","Vaughan Nail Puller","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2016-07-22T18:00:53.000"
"1678","Back Saw","Lenox Back saw","Carpentry & Woodworking","2016-07-22T18:02:36.000"
"1679","Wood Clamp","Stanley Handyman Wood Clamp","Carpentry & Woodworking, Clamps","2016-07-22T18:20:17.000"
"1680","Wood Clamp","Stanley Handyman Wood Clamp","Carpentry & Woodworking, Clamps","2016-07-22T18:20:40.000"
"1681","Post Hole Digger","Digger Shovel","Carpentry & Woodworking, Gardening & Digging","2016-07-22T18:58:31.000"
"1682","Pruning Shears","Fiskars Pruning Shear","Gardening & Digging","2016-07-22T19:14:10.000"
"1683","Hatchet","Rock Forge Hatchet","Carpentry & Woodworking","2016-07-22T19:40:42.000"
"1684","Hatchet","Rock Forge Hatchet","Carpentry & Woodworking","2016-07-22T19:42:15.000"
"1685","Pruning Shears","Fiskars Pruning Shear","Gardening & Digging","2016-07-22T19:43:05.000"
"1686","Strippers","Wire Stripper","Electrical, Mechanical Tools","2016-07-22T19:49:53.000"
"1687","Miter Saws","Hitachi Koki Miter Saw",,"2016-07-22T20:01:04.000"
"1688","Finishing Power Sanders","Scroll Saw sander","Carpentry & Woodworking","2016-07-22T20:17:08.000"
"1689","Cordless Drills","Electric Drywall Screwdriver","Carpentry & Woodworking, Floor & Wall, Power Tools","2016-07-22T20:33:37.000"
"1690","Squares","Empire Polysquare Rafter Square","Carpentry & Woodworking, Floor & Wall","2016-07-22T20:35:46.000"
"1691","Squares","Empire Polysquare Rafter Square (Gray) (LOST)","Carpentry & Woodworking, Floor & Wall","2016-07-22T20:39:26.000"
"1692","Paint Roller Frame","Paint roller frame","Floor & Wall, Mechanical Tools","2016-07-22T20:41:16.000"
"1693","Sledgehammers","Sledgehammer","Concrete & Masonry, Floor & Wall, Mechanical Tools","2016-07-22T20:42:48.000"
"1694","Sledgehammers","Sledgehammer","Concrete & Masonry, Floor & Wall, Mechanical Tools","2016-07-22T20:43:17.000"
"1695","Claw Hammers","Claw Hammer","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2016-07-22T20:47:25.000"
"1696","Hammers & Mallets","Drywall Genuine Hickory Hammer","Carpentry & Woodworking, Floor & Wall","2016-07-22T20:57:19.000"
"1697","Claw Hammers","Claw hammer","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall, Mechanical Tools","2016-07-22T21:00:46.000"
"1698","Caulk Guns","Caulk Gun","Floor & Wall","2016-07-22T21:04:23.000"
"1699","Flat Screwdriver","Flat screwdriver","Carpentry & Woodworking, Floor & Wall","2016-07-22T21:07:50.000"
"1700","Flat Screwdriver","Flat screwdriver","Carpentry & Woodworking, Floor & Wall","2016-07-22T21:09:26.000"
"1701","Flat Screwdriver","Flat screwdriver","Carpentry & Woodworking, Floor & Wall","2016-07-22T21:09:47.000"
"1702","Flat Screwdriver","Flat screwdriver","Carpentry & Woodworking, Floor & Wall","2016-07-22T21:10:22.000"
"1703","Flat Screwdriver","Flat screwdriver","Carpentry & Woodworking, Floor & Wall","2016-07-22T21:10:53.000"
"1704","Phillips Screwdriver","Phillips Klein Screwdriver","Carpentry & Woodworking, Concrete & Masonry, Electrical, Floor & Wall","2016-07-22T21:14:03.000"
"1705","Phillips Screwdriver","Phillips Klein Screwdriver","Carpentry & Woodworking, Concrete & Masonry, Electrical, Floor & Wall","2016-07-22T21:14:23.000"
"1706","Dollies","Mover's Dolly","Material Handling","2016-07-22T21:20:20.000"
"1707","Step Ladders","6 ft. Ladder","Ladders","2016-08-02T10:17:44.000"
"1708","Hand Truck","600 lb. Capacity Flow Back Solid Tire Hand Truck","Material Handling","2016-08-02T11:51:54.000"
"1709","Lawn Care (other)","Lawn Coring Aerator",,"2016-08-08T13:47:29.000"
"1710","Worm Drive Circular Saw","13 Amp 7-1/4 in. Corded Saw","Carpentry & Woodworking, Power Tools","2016-08-09T10:09:52.000"
"1711","Extension Cords","25 ft. 14/3 Extension Cord","Electrical","2016-08-09T10:33:16.000"
"1712","Extension Cords","25 ft. 14/3 Extension Cord","Electrical","2016-08-09T10:34:58.000"
"1713","Saw Horses","Saw Horse (set of two)","Carpentry & Woodworking","2016-08-11T16:04:27.000"
"1714","Telescopic Pruner","Telescoping Tree Pruner","Gardening & Digging","2016-08-11T16:25:47.000"
"1715","Power Drill 1/2in","M18 FUEL 18-Volt Lithium-Ion Brushless 1/2 in. Drill/Driver Kit","Power Tools","2016-08-11T16:36:31.000"
"1716","Cordless Drills","1/4"" Cordless Impact Driver","Power Tools","2016-08-12T10:17:25.000"
"1717","Power Drill 1/2in","20-Volt Max XR Lithium-Ion Cordless Brushless Compact Drill/Driver","Power Tools","2016-08-12T10:38:03.000"
"1718","Cordless Drills","20-Volt Lithium-Ion 1/2 in. Cordless Brushless Compact Drill","Power Tools","2016-08-12T10:51:58.000"
"1719","Hammer Drills","M18 FUEL™ 1/2"" Hammer Drill/Driver Kit","Power Tools","2016-08-12T12:06:27.000"
"1720","Power Saws","11.5-Amp Tiger Saw Kit","Power Tools","2016-08-12T12:42:40.000"
"1721","Routers","Bosch 1604 Router","Power Tools","2016-08-12T13:10:34.000"
"1722","Pruning Shears","Pruning Shear","Gardening & Digging","2016-08-12T13:34:17.000"
"1723","Pipe Wrenches","Ridgid 14 In. Steel Pipe Wrench","Mechanical Tools, Plumbing & Drain Cleaning","2016-08-12T13:53:25.000"
"1724","Pipe Wrenches","Globsmaster 14 In. Steel Pipe Wrench","Mechanical Tools, Plumbing & Drain Cleaning","2016-08-12T14:01:04.000"
"1725","Wire Strippers","stapler","Electrical","2016-08-12T14:12:00.000"
"1726","Pipe Wrenches","Stillson Type Pipe Wrench 12 Inch / 300mm","Mechanical Tools, Plumbing & Drain Cleaning","2016-08-12T14:28:34.000"
"1727","Tape Measures","PowerLock 25 ft. Tape Measure","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2016-08-12T14:48:30.000"
"1728","Paint Scraper","Warner Broad Knife","Floor & Wall","2016-08-12T15:47:28.000"
"1729","Dollies","700 lb. Capacity Appliance Hand Truck","Material Handling","2016-08-15T11:46:25.000"
"1730","Miter Saws","Hitachi Koki Miter Saw",,"2016-08-16T11:07:15.000"
"1731","Tin Snips","Wiss Tin Snips","Gardening & Digging","2016-08-25T10:35:02.000"
"1732","Lawn Mower","Scotts 14 in. 5-Blade Reel Mower","Gardening & Digging","2016-08-25T11:51:01.000"
"1733","Lawn Mower","Scotts 18 in. 5-Blade Reel Mower","Gardening & Digging","2016-08-25T11:54:35.000"
"1734","Telescopic Pruner","Telescoping Tree Pruner","Gardening & Digging","2016-09-06T12:47:12.000"
"1735","Metal Garden Rake","Ames Garden Rake","Gardening & Digging, Mechanical Tools","2016-09-06T14:04:55.000"
"1736","Pressure Washers","Electric Pressure Washer","Electrical, Gardening & Digging","2016-09-16T16:54:09.000"
"1737","Socket Sets","Socket Set","Floor & Wall, Mechanical Tools","2016-09-19T13:35:53.000"
"1738","Cordless Drills","Black + Decker 12-Volt Ni-Cad 3/8 in. Cordless Drill with Soft Grips",,"2016-09-22T10:21:22.000"
"1739","Cordless Drills","Black + Decker 12-Volt Ni-Cad 3/8 in. Cordless Drill with Soft Grips",,"2016-09-22T10:21:25.000"
"1740","Circuit Testers","Klein Tools Digital Circuit Breaker Finder","Electrical","2016-09-23T16:46:50.000"
"1741","Lawn Mower","Lawn Mower","Gardening & Digging, Power Tools","2016-09-28T16:21:45.000"
"1742","Circular Saws","Hitachi 7-1/4"" circular saw","Power Tools","2016-09-28T19:30:51.000"
"1743","Grinders","4 1/2 Angle Grinder",,"2016-09-28T18:58:31.000"
"1744","Tap and Die","Ratchet Threader Kit (3 dies)","Mechanical Tools, Plumbing & Drain Cleaning","2016-10-05T19:14:40.000"
"1745","Saw Horses","Adjustable Height Saw Horse","Carpentry & Woodworking, Floor & Wall, Material Handling","2016-10-19T18:23:01.000"
"1746","Saw Horses","Adjustable Height Saw Horse","Carpentry & Woodworking, Floor & Wall, Material Handling","2016-10-19T18:29:06.000"
"1747","Compound Miter Saw","Ryobi 12"" Compound Miter Saw","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2016-10-19T19:31:31.000"
"1748","Wet Tile Saws","7"" Portable Wet Cutting Tile Saw","Floor & Wall, Power Tools","2016-10-21T15:40:41.000"
"1749","Routers","Black & Decker Router Kit","Carpentry & Woodworking, Power Tools","2016-10-26T18:13:14.000"
"1750","Torque Wrench","Micrometer Adjustable Torque Wrench","Mechanical Tools","2016-10-26T18:25:16.000"
"1751","Buffers","6"" buffer / polisher","Power Tools","2016-10-26T18:42:41.000"
"1752","Staple Gun","Heavy Duty Staple Gun","Mechanical Tools","2016-10-26T18:52:14.000"
"1753","Circular Saws","13 Amp 7-1/4 in. Laser Circular Saw","Carpentry & Woodworking, Floor & Wall, Power Tools","2016-10-26T19:06:50.000"
"1754","Standing Work Lights","500-Watt Tripod Light with Portable Stand","Carpentry & Woodworking, Electrical, Material Handling, Mechanical Tools","2016-10-26T19:15:50.000"
"1755","Trowel","Steel Trowel","Gardening & Digging","2016-10-26T19:23:21.000"
"1756","Wood Chisel","Wood Chisel 1- 1/4""","Carpentry & Woodworking","2016-11-02T18:32:08.000"
"1757","Pruning Shears","Pruning Shears","Gardening & Digging","2016-11-02T18:49:14.000"
"1758","Wood Chisel","wood chisel 1/4""","Carpentry & Woodworking","2016-11-02T18:57:06.000"
"1759","Wood Chisel","Wood Chisel 1-1/2""","Carpentry & Woodworking","2016-11-02T19:03:33.000"
"1760","Planes","Bench Plane","Carpentry & Woodworking","2016-11-02T19:12:37.000"
"1761","Tape Measures","Tape Measure 30'","Carpentry & Woodworking, Floor & Wall","2016-11-02T19:19:32.000"
"1762","Wood Chisel","Wood Chisel 1""","Carpentry & Woodworking","2016-11-02T19:24:09.000"
"1763","Table Saws","Ryobi 10"" Table Saw","Power Tools","2016-11-07T15:32:49.000"
"1764","Wood Chisel","1"" Wood Chisel","Carpentry & Woodworking","2016-11-09T18:55:41.000"
"1765","Wood Chisel","1"" wood chisel","Carpentry & Woodworking","2016-11-09T18:59:30.000"
"1766","Chalklines","Chalk Line Reel","Carpentry & Woodworking, Floor & Wall","2016-11-09T19:09:37.000"
"1767","Crimpers","Crimping Tool","Electrical, Mechanical Tools","2016-11-09T19:19:22.000"
"1768","Hoes","Hoe","Gardening & Digging","2016-11-17T11:01:35.000"
"1769","Saws","Hand Saw","Carpentry & Woodworking","2016-11-30T18:21:04.000"
"1770","Saws","Hand Saw","Carpentry & Woodworking","2016-11-30T18:23:59.000"
"1771","Pressure Washer Attachments","Ryobi Pressure Washer","Carpentry & Woodworking, Gardening & Digging, Power Tools","2016-11-30T18:51:12.000"
"1772","Saws","undercut saw","Carpentry & Woodworking","2016-11-30T19:12:18.000"
"1773","Rubber Mallets","Rubber Mallet","Carpentry & Woodworking","2016-11-30T19:19:24.000"
"1774","Ladders","10ft ladder","Ladders","2017-01-20T15:05:26.000"
"1775","Hand Tile Cutter","Super Tile Cutter","Floor & Wall, Mechanical Tools","2017-02-01T18:12:09.000"
"1776","Wet Tile Saws","Risso Super Tile Saw","Power Tools","2017-02-01T18:40:51.000"
"1777","Wire Cutters","Roto-Split BX Cable Armor Stripper","Electrical","2017-02-02T15:37:08.000"
"1778","Pliers, Cutters, and Snips","Box Cutter","Carpentry & Woodworking, Floor & Wall","2017-02-02T15:42:42.000"
"1779","Tape Measures","Stanley Power Lock-Tape measure 12'","Carpentry & Woodworking","2017-02-02T15:52:14.000"
"1780","Wood Chisel","Stanley Wood Chisel","Carpentry & Woodworking","2017-02-02T15:58:35.000"
"1781","Pliers, Cutters, and Snips","Midwest P6510R Offset Aviation Snips - Right Cut","Electrical","2017-02-09T14:49:04.000"
"1782","Pliers, Cutters, and Snips","BOLT CUTTER, 350 MM/14"" MATRIX","Mechanical Tools","2017-02-09T14:58:43.000"
"1783","Tube Cutters","General Tools 125 Heavy Duty Tube Cutter","Mechanical Tools","2017-02-09T15:05:24.000"
"1784","Tube Cutters","General Tools 125 Heavy Duty Tube Cutter","Mechanical Tools","2017-02-09T15:29:19.000"
"1785","Tools","TELESCOPING TUBING CUTTERS",,"2017-02-10T14:07:28.000"
"1786","Tools","TELESCOPING TUBING CUTTERS","Mechanical Tools","2017-02-10T14:09:51.000"
"1787","Cement Chisel","DEWALT 3"" x 12"" 3/4"" Hex Scaling Chisel","Mechanical Tools","2017-02-10T14:33:39.000"
"1788","Hand Tools","Putty Knife","Floor & Wall","2017-02-10T14:49:37.000"
"1789","Wood Chisel","7-3/4"" Steel Wood Chisel","Floor & Wall","2017-02-10T14:58:55.000"
"1790","Drills","Drill/Driver 1/2"" 7Amp","Power Tools","2017-03-01T18:22:24.000"
"1791","Sanders","1/4 Sheet Finishing Sander","Power Tools","2017-03-01T18:39:27.000"
"1792","Jig Saws","Jig Saw","Power Tools","2017-03-01T18:54:22.000"
"1793","Saws","Reciprocating Saw","Carpentry & Woodworking, Power Tools","2017-03-01T19:06:42.000"
"1794","Circular Saws","7 1/4"" Circular Saw","Carpentry & Woodworking, Power Tools","2017-03-01T19:16:29.000"
"1795","Jig Saws","Industrial Sabre Saw","Power Tools","2017-03-08T18:12:50.000"
"1796","Power Drill 3/8in","3/8 Inch Keyless Drill","Power Tools","2017-03-08T18:29:25.000"
"1797","Step Ladders","6 ft. Fiberglass Mechanical JobStation with 375 lb. Load Capacity Type IAA Duty Rating","Ladders","2017-03-10T13:47:39.000"
"1798","Square Shovel","Brown Shovel",,"2017-03-10T14:34:46.000"
"1799","Push Brooms","JobSite Push Broom","Floor & Wall","2017-03-10T17:11:48.000"
"1800","Metal Garden Rake","Bow Rake","Gardening & Digging, Mechanical Tools","2017-03-10T17:26:05.000"
"1801","Metal Garden Rake","Metal Garden Rake","Gardening & Digging","2017-03-10T17:26:50.000"
"1802","Metal Garden Rake","Bow Rake","Gardening & Digging","2017-03-21T14:32:43.000"
"1803","Shovels & Digging","Ergo Gel Grip Hand Soil Scoop","Gardening & Digging","2017-03-21T14:51:06.000"
"1804","Shovels & Digging","Ergo Gel Grip Hand Soil Scoop","Gardening & Digging","2017-03-21T14:51:31.000"
"1805","Shovels & Digging","Ergo Gel Grip Hand Soil Scoop","Gardening & Digging","2017-03-21T14:51:39.000"
"1806","Jig Saws","4.8 Amp Orbital Jig Saw with Laser","Power Tools","2017-03-21T14:58:16.000"
"1807","Cultivators","Ergo Gel Grip Hand Cultivator","Gardening & Digging","2017-03-21T15:26:43.000"
"1808","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:39:21.000"
"1809","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:41:58.000"
"1810","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:42:40.000"
"1811","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:43:18.000"
"1812","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:43:46.000"
"1813","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:46:45.000"
"1814","Paint Roller Frame","Paint Roller Frame","Floor & Wall","2017-03-22T18:47:21.000"
"1815","Paint Roller Frame","mini paint roller 4""","Floor & Wall","2017-03-22T19:00:48.000"
"1816","Paint Roller Frame","mini paint roller 4""","Floor & Wall","2017-03-22T19:01:28.000"
"1817","Paint Roller Frame","paint roller frame 7""","Floor & Wall","2017-03-22T19:06:09.000"
"1818","Paint Roller Frame","paint roller frame 7""","Floor & Wall","2017-03-22T19:07:04.000"
"1819","Sharp Bristle Brushes","angled paint brush 2""","Floor & Wall","2017-03-22T19:14:32.000"
"1820","Sharp Bristle Brushes","angled paint brush 2""","Floor & Wall","2017-03-22T19:15:09.000"
"1821","Sharp Bristle Brushes","angled paint brush 2""","Floor & Wall","2017-03-22T19:15:57.000"
"1822","Sharp Bristle Brushes","angled paint brush 2""","Floor & Wall","2017-03-22T19:16:33.000"
"1823","Sharp Bristle Brushes","Paint Brush 4""","Floor & Wall","2017-03-22T19:18:31.000"
"1824","Hand Tools","10 in. x 10 in. Steel Tamper","Gardening & Digging","2017-03-24T15:13:51.000"
"1825","Pickaxes","Pickaxe","Carpentry & Woodworking, Gardening & Digging, Mechanical Tools","2017-03-24T15:16:04.000"
"1826","Extension Cords","100ft Extension Cord",,"2017-03-29T17:22:22.000"
"1827","Electric Hedge Trimmer","Electric Hedge Trimmer","Carpentry & Woodworking, Electrical, Power Tools","2017-04-05T18:06:25.000"
"1828","Electric Lawn Edger","lawn edger","Gardening & Digging","2017-04-05T18:16:01.000"
"1829","Saws","Hand Saw","Carpentry & Woodworking","2017-04-05T18:19:22.000"
"1831","Post Hole Digger","Digger Shovel","Carpentry & Woodworking, Gardening & Digging","2017-04-05T18:58:16.000"
"1832","Square Shovel","Square Shovel","Gardening & Digging","2017-04-05T19:02:36.000"
"1833","Square Shovel","Square Shovel","Gardening & Digging","2017-04-05T19:03:06.000"
"1834","Cordless Trimmers","Electric Grass Trimmer","Gardening & Digging","2017-04-05T19:11:42.000"
"1835","Lawn Care (other)","Lawn Coring Aerator","Gardening & Digging","2017-04-05T19:15:05.000"
"1836","Axes","Trench Shovel","Gardening & Digging, Mechanical Tools","2017-04-05T19:20:43.000"
"1837","Crow Bars","36in. Crowbar","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall","2017-04-05T19:23:08.000"
"1838","Shears","Hedge Shears","Gardening & Digging, Mechanical Tools","2017-04-05T19:27:03.000"
"1839","Buffers","7"" polisher / sander","Power Tools","2017-04-05T19:33:19.000"
"1840","Reciprocating Saw","Reciprocating Sawzall","Carpentry & Woodworking, Floor & Wall, Power Tools","2017-04-19T17:09:04.000"
"1841","Electric Lawn Edger","Grass Trimmer",,"2017-04-19T17:16:32.000"
"1842","Crow Bars","15in. Crowbar","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall","2017-04-19T19:12:44.000"
"1843","Sharp Bristle Brushes","angled paint brush 2""","Floor & Wall","2017-04-19T19:19:19.000"
"1844","Brushes and Rollers","Nylox Polyester Paint Brush","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2017-04-19T19:28:21.000"
"1845","Metal Garden Rake","Big Kids Garden Rake","Gardening & Digging","2017-04-26T15:55:33.000"
"1846","Metal Garden Rake","Big Kids Garden Rake","Gardening & Digging","2017-04-26T15:56:16.000"
"1847","Metal Garden Rake","Big Kids Garden Shovel","Gardening & Digging","2017-04-26T15:59:20.000"
"1848","Metal Garden Rake","Big Kids Garden Shovel","Gardening & Digging","2017-04-26T16:05:57.000"
"1849","Metal Garden Rake","Big Kids Garden Hoe","Gardening & Digging","2017-04-26T16:09:45.000"
"1850","Metal Garden Rake","Big Kids Garden Hoe","Gardening & Digging","2017-04-26T16:10:48.000"
"1851","Metal Garden Rake","Big Kids Leaf Rake","Gardening & Digging","2017-04-26T16:12:01.000"
"1852","Metal Garden Rake","Big Kids Leaf Rake","Gardening & Digging","2017-04-26T16:12:26.000"
"1853","Metal Garden Rake","Big Kids Garden Shovel","Gardening & Digging","2017-04-26T16:54:59.000"
"1854","Metal Garden Rake","Big Kids Garden Shovel","Gardening & Digging","2017-04-26T16:55:23.000"
"1855","Metal Garden Rake","Big Kids Leaf Rake","Gardening & Digging","2017-04-26T16:55:52.000"
"1856","Metal Garden Rake","Big Kids Leaf Rake","Gardening & Digging","2017-04-26T16:56:12.000"
"1857","Metal Garden Rake","Big Kids Garden Hoe","Gardening & Digging","2017-04-26T16:56:41.000"
"1858","Metal Garden Rake","Big Kids Garden Hoe","Gardening & Digging","2017-04-26T16:56:45.000"
"1859","Metal Garden Rake","Big Kids Garden Rake","Gardening & Digging","2017-04-26T16:57:34.000"
"1860","Metal Garden Rake","Big Kids Garden Rake","Gardening & Digging","2017-04-26T16:57:47.000"
"1861","Chalklines","Chalk Line","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall","2017-04-26T18:15:46.000"
"1862","Float","Grout Float","Floor & Wall","2017-04-26T18:22:23.000"
"1863","Float","16 in. Magnesium Float","Floor & Wall","2017-04-26T18:26:18.000"
"1864","Levels","9in Level","Carpentry & Woodworking, Concrete & Masonry, Floor & Wall","2017-04-26T18:33:48.000"
"1865","Paint Scraper","Hyde Paint scraper","Carpentry & Woodworking, Floor & Wall","2017-04-26T18:36:40.000"
"1866","Paint Scraper","Paint scraper","Carpentry & Woodworking, Floor & Wall","2017-04-26T18:38:31.000"
"1867","Wood Chisel","wood chisel 1/2""","Carpentry & Woodworking","2017-04-26T18:42:11.000"
"1868","Planes","Bench Plane","Carpentry & Woodworking","2017-04-26T18:49:00.000"
"1869","Files","half round file","Carpentry & Woodworking, Floor & Wall","2017-04-26T18:53:55.000"
"1870","Claw Hammers","Claw Hammer w/ Steel Handle","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2017-04-26T18:56:35.000"
"1871","Squares","Rafter Square (Gray)","Carpentry & Woodworking, Floor & Wall","2017-04-26T19:00:10.000"
"1872","Utility Knives","utility knife",,"2017-04-26T19:06:00.000"
"1873","Planes","Bench Plane","Carpentry & Woodworking","2017-04-26T19:11:04.000"
"1874","Rivet Tools","Heavy Duty Rivet Gun","Carpentry & Woodworking, Floor & Wall, Mechanical Tools","2017-04-26T19:25:27.000"
"1875","Tape Measures","Tape Measure 30'","Carpentry & Woodworking, Floor & Wall","2017-04-26T19:28:19.000"
"1876","Reciprocating Saw","4 AMP Milwaukee Heavy Duty Sawzall","Power Tools","2017-04-28T15:05:48.000"
"1877","Circular Saws","7-1/4"" Circular Saw","Carpentry & Woodworking, Power Tools","2017-04-28T15:09:57.000"
"1878","Tape Measures","Stanley 25' Tape Measure","Mechanical Tools","2017-04-28T15:13:34.000"
"1879","Staple Guns","Multi-Purpose Staple Gun Kit","Floor & Wall, Mechanical Tools","2017-04-28T15:17:55.000"
"1880","Wrenches","12 inch Adjustable Wrench","Mechanical Tools","2017-04-28T15:42:09.000"
"1881","Pipe Wrenches","10"" Pipe Wrench","Mechanical Tools","2017-04-28T15:47:53.000"
"1882","Staple Guns","Staple Gun","Mechanical Tools","2017-04-28T15:50:01.000"
"1883","Reciprocating Saw","Milwaukee Sawzall Reciprocating Saw Kit","Power Tools","2017-04-28T15:56:36.000"
"1884","Extension Cords","100ft Extension Cord",,"2017-04-28T16:00:07.000"
"1885","Angle Grinder","Bosch 4-1/2 Inch Angle Grinder","Carpentry & Woodworking, Power Tools","2017-04-28T16:05:42.000"
"1886","Jig Saws","Bosch Jig Saw","Carpentry & Woodworking, Power Tools","2017-04-28T16:10:05.000"
"1887","Extension Cords","25ft. Extension Cord",,"2017-04-29T13:04:05.000"
"1888","Extension Cords","25ft. Extension Cord",,"2017-04-29T13:04:42.000"
"1889","Socket Sets","Socket Set",,"2017-05-02T17:07:28.000"
"1890","Electric Hedge Trimmer","Electric Hedge Trimmer","Carpentry & Woodworking, Electrical, Power Tools","2017-05-03T18:30:20.000"
"1891","Paint Sprayer","Paint Sprayer","Carpentry & Woodworking, Floor & Wall, Material Handling","2017-05-03T18:38:03.000"
"1892","Sanders","1/3 Sheet Pad Sander","Carpentry & Woodworking, Power Tools","2017-05-03T18:53:38.000"
"1893","Vises","Bench Vise","Carpentry & Woodworking, Mechanical Tools","2017-05-03T19:00:46.000"
"1894","Chainsaws","Electric Chainsaw","Gardening & Digging, Power Tools","2017-05-03T19:10:42.000"
"1895","Chainsaws","DISABLED","Carpentry & Woodworking, Gardening & Digging, Power Tools","2017-05-12T13:56:19.000"
"1896","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:15:24.000"
"1897","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:17:49.000"
"1898","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:19:34.000"
"1899","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:21:13.000"
"1900","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:22:12.000"
"1901","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:24:07.000"
"1902","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:25:18.000"
"1903","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:27:28.000"
"1904","Safety Equipment","Hard Hat Yellow","Material Handling","2017-05-17T18:28:02.000"
"1905","Safety Equipment","Hard Hat Green","Material Handling","2017-05-17T18:30:20.000"
"1906","Safety Equipment","Hard Hat Green","Material Handling","2017-05-17T18:30:54.000"
"1907","Safety Equipment","Hard Hat Green","Material Handling","2017-05-17T18:31:28.000"
"1908","Lawn Mower","Electric Lawn Mower","Gardening & Digging","2017-05-31T18:19:14.000"
"1909","Circular Saws","7 1/4 in Circular Saw","Carpentry & Woodworking, Power Tools","2017-05-31T18:26:44.000"
"1910","Buffers","7"" Buffer / Polisher","Power Tools","2017-05-31T18:34:20.000"
