"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"169088","Arts, Culture & Fun: Lucia Rappa: Au Naturel","2018-08-03T00:00:00.000","10:00","16:00",,"<p>Artist Lucia Rappa&rsquo;s exhibition <em>Au Naturel </em>explores the contrasts and similarities between the human form and nature. The&nbsp;&ldquo;Armonia&rdquo; series culminates in an intertwining of these natural forms - the nude female and the bare tree - in an attempt to bridge the connection between the two perceptions.</p><p><strong>Opening Reception</strong>: Friday, July 13, 2018, 5:00 p.m. to 7:00 p.m.<br /><strong>Gallery Hours: </strong>Mondays through Saturdays, 10:00 a.m. to 4:00 p.m. Closed on Sundays and holidays. Admission is free.</p><p><em>Image: &ldquo;Armonia 4, Atlas Tree&rdquo; acrylic on canvas 4&rdquo; x 4&rdquo;</em></p>","Artist Lucia Rappa’s exhibition “Au Naturel” explores the contrasts and similarities between the human form and nature.","(718) 227-1463","francis.gessner@parks.nyc.gov","1",,"0","lucia-rappa-au-naturel","0"
"123939","Exhibition - Great Outdoors: Selections from the Museum of American Illustration","2016-04-01T00:00:00.000","09:00","05:00","3rd floor","<p>Illustration has been linked to the printed word for centuries. The art form crosses cultures, class, time,&nbsp;and education, giving visual form to the otherwise unimaginable.</p><p><em>Great Outdoors</em> showcases over thirty artworks from the Museum of American Illustration&rsquo;s collection that depict the vast indulgences of outdoor life, including recreational sports, ice skating, biking, and quiet contemplation. The show features illustrations originally published in books, magazines and weeklies from the Golden Age of Illustration (1880-1920) through 2014.&nbsp;</p><p><strong>Please note:</strong>&nbsp;The Arsenal elevator is currently out of service. We apologize for the inconvenience.</p>","Great Outdoors showcases over thirty artworks from the Museum of American Illustration’s collection that depict outdoor life, including recreational sports and quiet contemplation.","(212) 360-8163","artandantiquities@parks.nyc.gov","1",,"0","exhibition-great-outdoors-selections-from-the-museum-of-american-illustration","0"
"128397","Summer Sports Experience at Williamsbridge Oval","2016-08-27T00:00:00.000","09:00","15:30",,"<p>Kids are welcome to learn about sports from skilled Parks staff! The Summer Sports Experience provides a friendly, small group&nbsp;introduction to various sports on a drop-in basis. Staff are stationed in parks citywide.</p><p>At Williamsbridge Oval, kids will learn basketball, soccer, football, track &amp; field,&nbsp;kickball, volleyball&nbsp;and street hockey! To find out more, please call the Williamsbridge Oval Recreation Center&nbsp;at&nbsp;(718) 543-8672.</p>","The Summer Sports Experience provides a friendly introduction to sports for kids!","(718) 543-8672",,"1",,"0","summer-sports-experience-at-williamsbridge-oval","0"
"165596","Silent Disco","2018-06-15T00:00:00.000","19:30","22:30",,"<p>Ssshhhh! There&#39;s a party going on!</p><p>Grab a set of wireless headphones and join the party. Tune in to the channel of your choice and dance to amazing music curated by Sound Off Experience DJs.</p><p><em>Headphones will be distributed on a first-come, first-served basis.</em></p><p>&nbsp;</p><p>&nbsp;</p>","Tune in to the channel of your choice and dance to amazing music curated by Sound Off Experience DJs.","(718_ 965-8942","letitia.guillory@parks.nyc.gov","1",,"0","silent-disco","0"
"122255","Patterned Scarf-Knitting Workshop","2016-03-17T00:00:00.000","13:00","14:00",,"<p>Participants will create a&nbsp;Fibonnacci-inspired striped scarf with two different colors of yarn.&nbsp;Select your contrasting or complementary colors for your&nbsp;piece.&nbsp;This is a pattern using&nbsp;a sequencing numerical pattern that produces an intersting affect.&nbsp;For those experienced in knitting,&nbsp;and&nbsp;wish to learn a fun technique.</p><p>Students bring own materials (#8&nbsp;knitting needles, #4 color worsted weight yarn-two contrasting or complementary colors of your choice).</p><p>This is a class for those with serious interest in&nbsp; learning&nbsp;to work with two colors and creating an interesting numerical sequencing pattern for&nbsp;interesting effect.</p>","Participants will create a Fibonnacci-inspired striped scarf with two different colors of yarn. Select your contrasting or complementary colors for your piece.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","knit-a-fibonacciinspired-scarfadults","0"
"127433","NYC Parks 2016 Seventh Annual Paralympic Sport Club Youth Track and Field Open","2016-06-08T00:00:00.000","10:00","13:00",,"<p>Join NYC Parks this spring at our 2016 Seventh Annual Paralympic Sport Club Youth Track &amp; Field Open! Youth participants with disabilities and spectators are welcome. Gates open at 10:00 a.m.,&nbsp;with the national anthem and competitions&nbsp;beginning at 10:45 a.m. Competitions include the 50/100 and 200 meter race, the 200 meter obstacle course, the softball throw/bocce ball, javelin throw, long jump, shot put and discus.</p><p>If you&#39;re&nbsp;interested in competing in this competition for youths with disabilities, please email christopher.noel@parks.nyc.gov.</p>","Join NYC Parks this spring at our 2016 Seventh Annual Paralympic Sport Club Youth Track & Field Open! Youth participants with disabilities and spectators are welcome.","646-632-7344","christopher.noel@parks.nyc.gov","1",,"0","2016-seventh-annual-paralympic-sport-club-youth-track-and-field-open","0"
"115838","Bronx Sports Extravaganza: Flag Football and Youth Fitness","2015-08-11T00:00:00.000","13:00","14:30",,"<p>Kids ages 6-12 are invited for free sports instruction at St. James Recreation Center!&nbsp; Learn the basics&nbsp;of flag football and fitness, including game play and exercise basics.&nbsp; No registration required!&nbsp; Drop in anytime.&nbsp; The program will take place both&nbsp;inside the center and outside in the park.</p><p>Instructional clinics are taking place until September at Hunts Point and St. James Recreation Centers in the Bronx.&nbsp; The season will culminate in a Sports Festival on Saturday, September 19, 11:00 a.m. - 3:00 p.m. at Hunts Point Recreation Center.</p><p>The Bronx Sports Extravaganza is sponsored by&nbsp;the National Recreation and Park Association (NRPA) and ESPN.&nbsp; Their Access to Sports&nbsp;Grant&nbsp;was provided to NYC Parks to expand youth sports opportunities through programming, infrastructure improvements and the supply of equipment.</p>","Kids ages 6-12 are invited for free sports instruction at St. James Recreation Center!","(718) 367-3657","victor.campbell@parks.nyc.gov","1",,"0","bronx-sports-extravaganza-flag-football-and-youth-fitness","0"
"160241","Tour of Gracie Mansion","2018-06-25T00:00:00.000","17:00","17:50",,"<p>In 1799, a prosperous New York merchant named Archibald Gracie built a country house overlooking a bend in the East River, five miles north of the then-New York&nbsp;City limits. Little did he know that, more than 200 years later, his home&nbsp;would be serving&nbsp;as the official residence of the First Family of New York City&mdash;a place where history is made, not merely recorded.</p><p>As a historic house museum run by NYC Parks, sitting on&nbsp;11 acres of grounds now known as&nbsp;Carl Schurz Park, Gracie Mansion has served as the home of 10 mayors, beginning first with Mayor&nbsp;Fiorello H. La Guardia in 1942.&nbsp;Today, Gracie Mansion is occupied by the de Blasio family, which has opened its&nbsp;doors in the spirit of the administration&#39;s motto: one city, rising together.</p><p>In celebration of our&nbsp;75th Anniversary of Gracie being a mayoral residence, Mayor de Blasio and First Lady Chirlane McCray have introduced a new art&nbsp;installation, titled&nbsp;<em>New York&nbsp;1942</em>. This is the second in a series of installations envisioning New York through the framework of Gracie Mansion as it has been inhabited over time. It includes artwork, documents and objects from the period that the La Guardias lived in Gracie, shown together to tell a more complete story of the overall historic context as perceived from diverse perspectives.</p><p><strong>Tour Reservations</strong></p><p>To RSVP for tour, please visit&nbsp;<a href=""http://on.nyc.gov/gracietour"">on.nyc.gov/gracietour</a>.&nbsp;</p><p>Currently, Gracie Mansion is not offering group tours.&nbsp;If you are part of a private organization that would like to tour the house, please email your request, including the size of group, your name and the purpose of a tour, to&nbsp;<a href=""mailto:gracieinfo@cityhall.nyc.gov"">gracieinfo@cityhall.nyc.gov</a>&nbsp;and we will work to add you to one of the currently scheduled tours.</p><p>Photo ID required for entrance. No photography permitted in the interior. At the present time, tours are available in English only. Please plan to arrive at least five minutes in advance.</p>","Gracie Mansion Conservancy presents New York 1942. Our newest installation marking the 75th Anniversary of Gracie Mansion as the official mayoral residence.","(212) 676-3060","gracieinfo@cityhall.nyc.gov","1",,"0","tour-of-gracie-mansion2","0"
"170190","Open Track Night","2018-10-04T00:00:00.000","18:00","20:00",,"<p>Lace up your sneakers! Join us at Icahn Stadium, an IAAF-certified track, for the opportunity to train like an elite athlete. Runners ages 18+ are welcome.&nbsp;</p><p>Water will be&nbsp;provided at this free event!</p><p>&nbsp;</p>","Lace up your sneakers! Join us at Icahn Stadium, an IAAF-certified track, for the opportunity to train like an elite athlete. Runners ages 18+ are welcome.","(212)-830-7722","publicprograms@randallsisland.org","1",,"0","open-track-night","0"
"65364","Beatrix Potter Bonanza","2013-03-26T00:00:00.000","11:00","12:00",,"Hop in to a program dedicated to Peter Rabbit&rsquo;s author, Beatrix Potter. Listen to a whimsical animal story by none other than Ms. Potter. Next, we will search for springtime animals of the Greenbelt forest. Finally, we will paint a picture of Beatrix&rsquo;s animals to take home. Suitable for ages 5 and up with adult chaperone.&nbsp;Registration and pre-payment required.&nbsp;&nbsp;&nbsp;&nbsp;","Hop in to a program dedicated to Peter Rabbit's author, Beatrix Potter. Listen to a whimsical animal story by none other than Ms. Potter.","(718) 351-3450","naturecenter@sigreenbelt.org","0","Fee $8 non-members; $6 Greenbelt Conservancy members.","0","beatrix-potter-bonanza","0"
"127910","Exhibition - SPF16: NYC Pools and Beaches in Contemporary Photography","2016-07-26T00:00:00.000","09:00","17:00","Third floor","<p>Every year millions of New Yorkers beat the heat in NYC Parks&rsquo; 55 outdoor pools and 14 miles of beaches. The Arsenal Gallery celebrates the 2016 summer season with the exhibition <em>SPF16: NYC Pools and Beaches in Contemporary Photography</em>, which highlights the city&rsquo;s most popular warm weather amenities&mdash;its public pools and beaches.&nbsp;</p><p>Exhibited artists include Juliana Beasley, Damion Berger, Rona Chang, Bruce Davidson, Tobias Hutzler, Bruce Katz, Michael Kirby Smith, Wayne Lawrence, Greg Miller, Christine Osinski, Thomas Roma, and Lauren Welles.</p><p><strong>Please note:</strong>&nbsp;the Arsenal elevator is currently out of service. We apologize for the inconveinience.</p>","Celebrate the 2016 summer season with an exhibition of contemporary photography that highlights the city’s most popular warm weather amenities—its public pools and beaches.","(212) 360-8163","artandantiquities@parks.nyc.gov","1",,"0","exhibition-spf16-nyc-pools-and-beaches-in-contemporary-photography","0"
"71694","It's My Park Day at Valentino Pier","2013-05-04T00:00:00.000","13:00","16:00",,"<p>	On It&#39;s My Park Day, join the Red Hook Boaters, for a shoreline clean-up, kayaking demonstration (weather permitting), kayaking lessons and a volunteer orientation. Learn more about Red Hook Boaters who run a free kayaking program on Wednesdays and Sundays during the summer and maintain the beachfront at Valentino Pier. Like almost all of Red Hook, the motto of this year&#39;s group is &quot;Relaunch.&quot; The group will renovate their new kayak container, as the old one was destroyed by Sandy.</p><p></p><p></p><p></p>","On It's My Park Day, join the Red Hook Boaters, for free kayaking and a volunteer orientation. Like almost all of Red Hook, the motto of this year's group is ""Relaunch.""",,"info@redhookboaters.org","1",,"0","its-my-park-day-at-valentino-pier","0"
"87388","Urban Oasis: 30 Years Painting Bronx Parks by Daniel Hauben","2014-05-21T00:00:00.000","09:00","17:00",,"<p>	Well known for his urban vistas, Daniel Hauben has spent many a lovely day painting Bronx parks.</p><p>	His new exhibit at the Poe Park VIsitor Center includes giclee prints on canvas and paper, as well as original oil and pastel paintings in locations such as Van Cortlandt Park, the Bronx Zoo, the New York Botanical Gardens, Wave Hill, Saint James Park, Old Fort Four Park, Pelham Bay Park, and Poe Park.&nbsp;&nbsp;&nbsp;</p>","Well known for his urban vistas, Daniel Hauben has spent many a lovely day painting Bronx parks.","(718) 365-5516","Lucy.Aponte@parks.nyc.gov","1",,"0","urban-oasis-30-years-painting-bronx-parks-daniel-hauben","0"
"154895","NYRR Open Run: Brooklyn Bridge Park","2017-06-20T00:00:00.000","19:00","20:00","Meet on the south side of Fornino on Pier 6","<p>Open Run is a community-based, volunteer-led running&nbsp;initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.&nbsp;All runs are directed by volunteers and are free to all participants. The finish line is open until the last person is done. The courses vary based on the park, but the courses&nbsp;are between 2.5 and&nbsp;3 miles long.</p><p>Participants are encouraged to arrive 15 minutes before the start of the run and to leave their valuables at home &ndash; bag check is not provided. No need to do anything before the run, just show up. Open to all ages, experience levels, walkers, strollers, dogs: All are welcome!</p><p>This program is in coordination with NYC Parks&#39;&nbsp;Community Parks Initiative.</p>","Open Run is a community-based, volunteer-led running initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.",,,"1",,"0","nyrr-open-run-brooklyn-bridge-park","0"
"77608","CityParks Seniors Fitness: Walking","2013-10-28T00:00:00.000","09:00","10:00","Lafayette between Boynton Ave and Colgate Ave","<p>	City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in <em>CityParks Seniors Fitness</em>. The Fall 2013 season of free fitness programs will begin the week of September 23<sup>rd</sup> and will offer free tennis lessons, yoga instruction and fitness walking in 14 parks across the city.</p><p>	All activities in this six&ndash;week fitness program take place twice a week at each location through November 1, 2013.&nbsp; Participants are encouraged to maintain regular attendance to maximize health benefits.</p><p>	<em>CityParks Seniors Fitness</em> has served over 5,000 participants since it began in 2006 and aims to keep neighborhood parks a great place for community activity.&nbsp; The program encourages New Yorkers to maximize the health benefits of staying active at every age. Even in moderate amounts, exercise can help participants feel better, maintain or lose weight, reduce the risk of heart disease and diabetes, and minimize the symptoms of arthritis.</p><p>	All equipment and instruction is provided free of charge.</p>","City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in CityParks Seniors Fitness.",,,"1",,"0","cityparks-seniors-fitness-walking","0"
"117097","Ocean Breeze Summer Fitness: Breezy Walk","2015-07-06T00:00:00.000","11:00","12:00",,"<p>Come take in the ocean scenery along the Franklin D. Roosevelt boardwalk as we walk and stride for fitness. Starting from the Splaza, Breezy Walk&nbsp;will include handheld weights and fitness bands. By incorporating various movements along the route, Breeze Walk&nbsp;will provide a relaxing, healthy atmosphere that will brighten your day. Mingle and meet your Ocean Breeze neighbors and have some fun down by the beach.</p><p>All classes are weather dependent. In cases of rain, please call (718) 667-3543 to confirm classes are still on.</p>","Take free fitness classes outside this summer, brought to you by the staff of the new Ocean Breeze Track & Field Athletic Complex!","(718) 667-3543",,"1",,"0","ocean-breeze-summer-fitness-breezy-walk","0"
"101521","Chair Yoga","2014-09-15T00:00:00.000","10:00","11:00",,"<p>Instructor:&nbsp; Takako Johnson&nbsp;</p><p>Chair yoga is a gentle form of yoga that can be practiced while sitting or standing using a chair for support. &nbsp;A low impact class, it focuses on strengthening the body&#39;s inner core through slow movements, concentrating and breathing.</p><p>This program is for adults and seniors. &nbsp;<a href=""http://www.nycgovparks.org/programs/recreation-centers/membership"">Recreation Center membership</a> is required.</p>","Chair yoga is a gentle form of yoga that can be practiced while sitting or standing using a chair for support.","(212) 447-2020",,"0","Recreation Center membership is required.  Young adults 18-24:$25/year. Adults 25-61: $75/six months or $150/year.  Seniors 62+: $25/year.","0","chair-yoga1","0"
"104154","2014 Emerging Artist Fellowship Exhibition at Socrates Sculpture Park","2014-11-07T00:00:00.000","08:00","18:00",,"<p>The annual&nbsp;<a href=""http://socratessculpturepark.org/exhibition/eaf14/"">Emerging Artist Fellowship (EAF) Exhibition</a>&nbsp;is a cornerstone of Socrates Sculpture Park&rsquo;s visual arts programming and is widely acclaimed for the ambition, breadth, and innovation of the works on view. Featuring fifteen artists,&nbsp;<em>EAF14</em>&nbsp;is a survey of the compelling and diverse state of sculpture today.</p><p>Each&nbsp;<em>EAF14</em>&nbsp;artist has engaged with the larger narrative of public space in a dynamic and daring way, building upon Socrates Sculpture Park&rsquo;s goal to present socially aware, inspiring art in the public realm.&nbsp;<em>EAF14</em>&nbsp;artists were selected through a highly&nbsp;competitive process that attracted a broad field of nearly 300 candidates, reviewed by the park&rsquo;s curatorial advisors Anne Barlow&nbsp;(Executive Director, Art in General) and&nbsp;Joe Sheftel&nbsp;(Joe Sheftel Gallery, New York). Selected&nbsp;<em>EAF14</em>&nbsp;artists were awarded a 2014 Emerging Artist Fellowship, including 24/7 access to the park&rsquo;s outdoor studio and facilities, as well as the financial, technical, and curatorial support to realize his or her most ambitious work possible.</p><p>Image credit:&nbsp;Jordan Griska. <em>Dolos</em>. 2014 Emerging Artist Fellowship Exhibition, Socrates Sculpture Park (Queens, 2014). Photo: Nate Dorr.</p>","The annual Emerging Artist Fellowship Exhibition is a cornerstone of the park's visual arts program and is widely acclaimed for the ambition, breadth & innovation of the works on view.","Katie Denny Horowitz","kd@socratessculpturepark.org","1",,"0","eaf14-2014-emerging-artist-fellowship-exhibition","0"
"116565","Pop-Up Audubon II: Changing Seasons","2015-10-03T00:00:00.000","10:00","15:00",,"<p>This year, the Prospect Park Alliance offers twice the Pop-Up fun with a second tent that explores the park&rsquo;s aquatic habitats. In October, explore how seasonal shifts affect the behavior of animals and influence plants in Prospect Park.</p><ul>	<li><strong>Discovery Pack, 10 am&ndash;2 pm: </strong>The Prospect Park Alliance invites you to get inspired by nature with our new Discovery Packs, a ready-to-go kits filled with nature activities for families.</li>	<li><strong>Lullwater Excursion, 11&ndash;12 pm:</strong> Join Alliance naturalists for a guided nature walk exploring the unique ecosystems surrounding the Lullwater.</li>	<li><strong>Junior Naturalists, 12&ndash;1 pm:</strong> Investigate how changing seasons influence both aquatic life and the water chemistry of the Lullwater.</li>	<li><strong>Nature&rsquo;s Helpers, 1&ndash;2 pm: </strong>Let&rsquo;s lend a helping hand to make our park a better place. &nbsp;Learn how mulch helps trees, spread wood chips or protect the environment by removing damaging litter.</li>	<li><strong>Family Bird Watching, 2&ndash;3 pm: </strong>After learning how to use binoculars, join our naturalists to identify some of the 250 species of birds that call Prospect Park home.</li></ul>","This year, the Prospect Park Alliance offers twice the Pop-Up fun with a second tent that explores the park’s aquatic habitats. In October, explore how seasonal shifts affect wildlife.",,"info@prospectpark.org","1",,"0","popup-audubon-ii-changing-seasons","0"
"110854","Wave Hill Gallery Tour","2015-05-16T00:00:00.000","14:00","15:00",,"<p>Join a curatorial fellow for an exhibition tour designed to draw visitors into a lively discussion about the relationship between art and nature. In the main gallery, Chris Doyle: Landscape Fictions brings to life the Hudson River. An artist whose sense of craft verges on the obsessive, Doyle presents three animations from a decades-long practice animating the natural world that exists on the urban fringes. This exhibition accompanies The Lightening, a site-specific project installed in the Aquatic Garden that combines mirrored surfaces with backlit animations into an artwork that changes as the day turns into night. At the same time, in the Sunroom Project Space, Kiran Chandra explores the &ldquo;swarm&rdquo; as a social form through a sculptural and sonic interpretation of Eugene Marais&rsquo; The Soul of the White Ant. Tours take place Tuesdays and Saturdays at 2PM. Free with admission to the grounds.&nbsp;&nbsp;&nbsp;</p><p>&nbsp;</p>","Join a curatorial fellow for an exhibition tour designed to draw visitors into a lively discussion about the relationship between art and nature. In the main gallery, Chris Doyle:…","(718) 549-3200",,"0","Admission: $8 adults, $4 students and seniors 65+, $2 children 6+, free to Wave Hill members and children under 6","0","gallery-tour","0"
"97056","GreenThumb Workshop: Native Edible and Medicinal Plants","2014-07-09T00:00:00.000","17:30","19:00",,"<p>	Are you curious to learn about increasing health and&nbsp;wellness through nutrition and herbal medicine? If so, this&nbsp;workshop is for you!&nbsp;</p><p>	Please join Jacoby Ballard from&nbsp;Just Food&nbsp;and GreenThumb Staff as we explore and discuss the uses of many native edibles and medicinal plants in our gardens.</p><p>	RSVP required.</p>","Are you curious to learn about increasing health and wellness through nutrition and herbal medicine? If so, this workshop is for you!","(212) 788-8070","greenthumbinfo@parks.nyc.gov","1",,"0","greenthumb-workshop-native-edible-and-medicinal-plants","0"
"170680","Antigone","2018-07-29T00:00:00.000","20:30","21:40","Enter Marcus Garvey Park at Fifth Avenue and 124th Street. Follow the walkway southwest and you will find the amphitheater. The Amphitheater seats 1800 people on a first come basis.","<p>Classical Theatre of Harlem&#39;s Antigone is an Afropunk inspired work featuring the voice of a defiant woman that challenges patriarchal society.&nbsp;&nbsp;</p><p>Set in the city of Thebes in a dystopian future, the struggle for power, glory and the claim to the city shatters the bonds of brotherhood, leaving two men lifeless. The new king proclaims one brother a hero and the other a usurper, leaving his limp body lying in the street as an example to those who dare act against the state. The citizens of the city avert their eyes due to fear, turning instead to their new leader who vows to restore order to the war torn city. But when the sister of the slain young brothers protests the edict, she breaks faith with everything she has ever known in order to set things right at any cost.</p><p>&nbsp;</p>","Classical Theatre of Harlem's Antigone is an Afropunk-inspired work featuring the voice of a defiant woman that challenges patriarchal society.","(917) 797-9938","presidentmgpa@gmail.com","1",,"0","antigone","0"
"73195","Making Books Sing Presents My City Park","2013-07-15T00:00:00.000","16:00","17:00",,"The New York Public Library will present Making Books Sing&rsquo;s new touring production <em>My City Park</em>, for children ages 3-10. When Milo finds out that his favorite city park is going to be torn down and replaced with a shopping mall, he seeks out the help of his two best friends, Odessa the Owl and Bucky the Squirrel. This 45-minute educational performance, written by Brooke Boertzel and Melissa Gordon of Making Books Sing&rsquo;s Education Department, features puppetry, original songs, and audience participation.","The New York Public Library will present Making Books Sing's new touring production My City Park.","(212) 662-9727",,"1",,"0","making-books-sing-presents-my-city-park","0"
"102153","Holiday Train Show","2014-12-16T00:00:00.000","10:00","18:00",,"<p>A 23-year New York tradition where real trains zip past city landmarks in the glow of the great Haupt Conservatory.&nbsp;</p><p>Step into a city in miniature featuring more than 150 iconic buildings recreated with bark, leaves, and other natural materials. Marvel over G-scale trains humming along between the Statue of Liberty and Rockefeller Center, traveling on a quarter mile of track as they bring life to this cherished holiday experience. Real trains, real landmarks, real fun&mdash;now at NYBG.</p><p><strong>Please note:</strong>&nbsp;Advance reservations are strongly recommended as tickets do sell out.&nbsp;Purchase tickets <a href=""http://secure4.gatewayticketing.com/NYBG/shop/viewitems.aspx?merchant=public&amp;categorygroupexternalid=pubcg&amp;categoryexternalid=phts15"">here</a>.&nbsp;This exhibition is closed on some Mondays and major holidays.</p>","Step into a city in miniature featuring more than 150 iconic buildings recreated with bark, leaves, and other natural materials.",,,"0","All-Garden Pass Pricing: Weekdays - $20 Adult, $18 Student/Senior, $10 Children 2–12, and Free Children under 2. Weekends, Monday Holidays, and Peak Days (December 15 - January 2) - $28 Adult, $26 Student/Senior, $16 Children 2–12, and Free Children under 2. Advance reservations are strongly recommended as tickets do sell out. Purchase tickets <a href=""http://secure4.gatewayticketing.com/NYBG/shop/viewitems.aspx?merchant=public&categorygroupexternalid=pubcg&categoryexternalid=phts15"">here.","0","holiday-train-show","0"
"127213","Learn to Ride—Adults","2016-05-15T00:00:00.000","11:00","13:00",,"<p><a href=""http://www.bike.nyc/education/classes/learn-to-ride-adults/"">Learn to Ride</a>&mdash;Adults is a free class for adults and mature teens who are ready to ride. It doesn&rsquo;t matter if you&rsquo;re 18 or 80, we&rsquo;ll get you rolling in no time. With our&nbsp;safe, easy, effective method, Learn to Ride students learn how to balance, pedal, start, stop, and steer a bike, as well as adjust a helmet for proper fit. Most people learn to ride in one session, but even if they don&rsquo;t, they&rsquo;ll leave equipped with an easy, low-stress way to teach themselves&mdash;or, they can join us for another free class!</p><p><a href=""http://www.bike.nyc/education/classes/learn-to-ride-adults/"">Register here</a>.</p>","With our safe, easy, effective method, Learn to Ride students learn how to balance, pedal, start, stop, and steer a bike, as well as adjust a helmet for proper fit.","(718) 430-1890","info@vcpark.org","1",,"0","learn-to-ride-adults","0"
"124961","Summer on the Hudson: Everybody Tango!","2016-08-04T00:00:00.000","18:30","21:30",,"<p>Come to Summer on the Hudson in West Harlem Piers Park every Thursday from June through&nbsp;August to enjoy an introductory lesson in Argentine tango music and dancing led by Strictly Tango NYC, which aims at the heart of tango&mdash;confidence&mdash;and&nbsp;strive to build this in students quickly and effectively.</p><p>You will learn tango in a friendly and supportive community of tango dancers. Our system of teaching tango is structured and precise while also allowing our students to have fun and be creative.</p><p>We guarantee you&rsquo;ll be dancing tango after your first lesson.</p>","Enjoy an introductory lesson in Argentine tango music and dancing led by Strictly Tango NYC.","311","summeronthehudson@gmail.com","1",,"0","everybody-tango","0"
"114610","Pilates With The Fitness Guru","2015-07-28T00:00:00.000","19:00","20:00",,"<p>These Pilates Mat Classes with the&nbsp;Fitness Guru&nbsp;will teach you to properly activate the muscles of your abdomen and back to create an incredible amount of stability in your torso.</p><p>Limited mats are available at select classes. Registration begins at 6:30 p.m. each evening. For more information, please visit the <a href=""http://www.brooklynbridgepark.org/"">Brooklyn Bridge Park Conservancy&#39;s&nbsp;website</a>.&nbsp;</p>","These Pilates Mat Classes with the Fitness Guru will teach you to properly activate the muscles of your abdomen and back to create an incredible amount of stability in your torso.",,,"1",,"0","pilates-with-the-fitness-guru","0"
"153911","Movies Under the Stars: LION","2017-09-15T00:00:00.000","20:00","22:00",,"<p>Join NYC Parks and the New York City Mayor&#39;s Office of Media and Entertainment for a free film!</p><p>Five year old Saroo gets lost on a train which takes him thousands of miles across India, away from home and family. Saroo must learn to survive alone in Kolkata, before ultimately being adopted by an Australian couple. Twenty-five years later, armed with only a handful of memories, his unwavering determination, and a revolutionary technology known as Google Earth, he sets out to find his lost family and finally return to his first home.</p><p><strong>Know Before You Go</strong><br />You should arrive by 7:30 p.m. to get your spot. Feel free to bring a blanket to sit on; there will be a limited supply of chairs available. Bottled water is&nbsp;OK, but no glass. Reservations are not taken; space is available on a first-come, first-served basis. All are welcome!</p>","Five year old Saroo gets lost on a train which takes him thousands of miles across India, away from home and family. Saroo must learn to survive alone in Kolkata...","(718) 430-1825",,"1",,"0","movies-under-the-stars-lion","0"
"138880","Soccer Aerobics","2016-12-10T00:00:00.000","14:00","16:00",,"<p>Adults ages 18 and older&nbsp;are invited to learn, play, and&nbsp;compete in Aerobics&nbsp;Soccer.</p><p>Tired of conventional exercise or gym workouts?&nbsp; We have an exciting, fun, innovative and creative way for you to work out and exercise... we call it &quot;Soccer Aerobics!&quot; This fun new workout focuses on cardiovascular and strength exercises; coordination, speed and agility, all while you learn and develop the skill to play and compete in the sport.</p><p><strong>Please note:</strong> A <a href=""/programs/recreation-centers/membership"">recreation center membership</a> is required to participate in this program. Registration is required. To register, please email&nbsp;<a href=""mailto:Victor.Campbell@parks.nyc.gov"">Victor.Campbell@parks.nyc.gov</a>&nbsp;or call (718)&nbsp;402-5155.</p>","Adults ages 18 and older are invited to learn, play, and compete in soccer. Have fun while learning and practicing this exciting game.","(718) 402-5155","Victor.Campbell@parks.nyc.gov","0","Recreation membership is required.","0","adult-learn-to-play-soccer","0"
"92942","Fitness Mobile at Westerleigh Park","2014-07-22T00:00:00.000","12:00","14:00",,"Our Fitness Mobile is loaded with a 32&#39; flatscreen TV and Dance Dance Revolution PSP Game &amp; Wii Fit.","Our Fitness Mobile is loaded with a 32' flatscreen TV and Dance Dance Revolution PSP Game & Wii Fit.","(718) 442-0336","westerleighpark@aol.com","1",,"0","fitness-mobile-at-westerleigh-park","0"
"97671","Wave Hill Gallery Tour","2014-08-19T00:00:00.000","14:00","15:00",,"<p>Join a curatorial fellow for a tour of three current exhibitions. In the main gallery, Gregory Crewdson&rsquo;s <em>Fireflies</em> series is being shown for the first time in its entirety; Crewdson&rsquo;s photographs capture the fleeting light of these nocturnal creatures. In the Sunroom Project Space, Lauren Carly Shaw transforms the space into the setting of Charlotte Perkins Gilman&rsquo;s short story &ldquo;The Yellow Wallpaper<em>&rdquo; </em>(1899), set in the late 19th century, when the original Glyndor House was constructed. Shaw chronicles the effect of confinement on a woman&rsquo;s mental state. In the Sun Porch space, Reade Bryan&rsquo;s sculptural installation investigates the way that iconic building materials, such as plywood and drywall supplies, are created and used. Here he evokes the effects of a flood or the mass of a cliff&rsquo;s edge; the natural landscape appears to intrude on the interior, although the sculpture itself is made of domestic building material.&nbsp;</p>","Join a curatorial fellow for a tour of three current exhibitions. In the main gallery, Gregory Crewdson’s Fireflies series is being shown for the first time in its entirety;…","(718) 549-3200",,"1",,"0","gallery-tour","0"
